Confirmed cases,Country/Territory/Area,Days since last reported case,Total cases with possible or confirmed transmission In reporting country,Total cases with possible or confirmed transmission Outside reporting country and outside China,Total cases with possible or confirmed transmission outside of China,Total cases with site of transmission under investigation,Total cases with travel history to China,Total deaths,Transmission classification,report date
3.0,Republic of Moldova,0.0,,,,,,0.0,Imported cases only,2020-03-11
2.0,Cyprus,1.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Andorra,8.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Armenia,9.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Holy See,5.0,,,,,,0.0,Under investigation,2020-03-11
1.0,Liechtenstein,5.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Lithuania,12.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Monaco,10.0,,,,,,0.0,Under investigation,2020-03-11
1.0,Ukraine,7.0,,,,,,0.0,Imported cases only,2020-03-11
2.0,Faroe Islands,2.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Gibraltar,7.0,,,,,,0.0,Under investigation,2020-03-11
1.0,Guernsey,1.0,,,,,,0.0,Imported cases only,2020-03-11
60.0,India,0.0,,,,,,0.0,Local transmission,2020-03-11
59.0,Thailand,0.0,,,,,,1.0,Local transmission,2020-03-11
27.0,Indonesia,0.0,,,,,,1.0,Local transmission,2020-03-11
8.0,Maldives,0.0,,,,,,0.0,Local transmission,2020-03-11
3.0,Bangladesh,2.0,,,,,,0.0,Local transmission,2020-03-11
1.0,Bhutan,5.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Nepal,47.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Sri Lanka,44.0,,,,,,0.0,Imported cases only,2020-03-11
8042.0,Iran,0.0,,,,,,291.0,Local transmission,2020-03-11
110.0,Bahrain,0.0,,,,,,0.0,Local transmission,2020-03-11
74.0,United Arab Emirates,0.0,,,,,,0.0,Local transmission,2020-03-11
69.0,Kuwait,0.0,,,,,,0.0,Imported cases only,2020-03-11
61.0,Iraq,1.0,,,,,,6.0,Local transmission,2020-03-11
59.0,Egypt,1.0,,,,,,1.0,Local transmission,2020-03-11
41.0,Lebanon,0.0,,,,,,1.0,Local transmission,2020-03-11
24.0,Qatar,0.0,,,,,,0.0,Imported cases only,2020-03-11
20.0,Saudi Arabia,0.0,,,,,,0.0,Local transmission,2020-03-11
18.0,Oman,1.0,,,,,,0.0,Imported cases only,2020-03-11
16.0,Pakistan,1.0,,,,,,0.0,Local transmission,2020-03-11
6.0,Tunisia,0.0,,,,,,0.0,Local transmission,2020-03-11
4.0,Afghanistan,3.0,,,,,,0.0,Imported cases only,2020-03-11
3.0,Morocco,0.0,,,,,,1.0,Imported cases only,2020-03-11
1.0,Jordan,8.0,,,,,,0.0,Imported cases only,2020-03-11
30.0,Occupied Palestinian Territory,0.0,,,,,,0.0,Local transmission,2020-03-11
696.0,United States of America,0.0,,,,,,25.0,Local transmission,2020-03-11
93.0,Canada,0.0,,,,,,1.0,Local transmission,2020-03-11
34.0,Brazil,0.0,,,,,,0.0,Local transmission,2020-03-11
17.0,Argentina,0.0,,,,,,1.0,Imported cases only,2020-03-11
17.0,Chile,0.0,,,,,,0.0,Local transmission,2020-03-11
15.0,Ecuador,2.0,,,,,,0.0,Local transmission,2020-03-11
13.0,Costa Rica,0.0,,,,,,0.0,Local transmission,2020-03-11
11.0,Peru,0.0,,,,,,0.0,Local transmission,2020-03-11
8.0,Panama,0.0,,,,,,1.0,Imported cases only,2020-03-11
5.0,Paraguay,0.0,,,,,,0.0,Local transmission,2020-03-11
7.0,Mexico,3.0,,,,,,0.0,Imported cases only,2020-03-11
5.0,Dominican Republic,1.0,,,,,,0.0,Imported cases only,2020-03-11
3.0,Colombia,1.0,,,,,,0.0,Imported cases only,2020-03-11
2.0,Bolivia,0.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Jamaica,0.0,,,,,,0.0,Imported cases only,2020-03-11
5.0,French Guiana,3.0,,,,,,0.0,Imported cases only,2020-03-11
3.0,Martinique,0.0,,,,,,0.0,Imported cases only,2020-03-11
2.0,Saint Martin,8.0,,,,,,0.0,Under investigation,2020-03-11
1.0,Saint Barthélemy,8.0,,,,,,0.0,Under investigation,2020-03-11
20.0,Algeria,2.0,,,,,,0.0,Local transmission,2020-03-11
7.0,South Africa,1.0,,,,,,0.0,Imported cases only,2020-03-11
4.0,Senegal,6.0,,,,,,0.0,Imported cases only,2020-03-11
2.0,Burkina Faso,0.0,,,,,,0.0,Imported cases only,2020-03-11
2.0,Cameroon,4.0,,,,,,0.0,Local transmission,2020-03-11
2.0,Nigeria,2.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Democratic Republic of the Congo,0.0,,,,,,0.0,Imported cases only,2020-03-11
1.0,Togo,4.0,,,,,,0.0,Imported cases only,2020-03-11
696.0,International conveyance (Japan),3.0,,,,,,7.0,Local transmission,2020-03-11
120.0,Hong Kong,,,,,,,3.0,,2020-03-11
10.0,Macau,,,,,,,0.0,,2020-03-11
47.0,Taiwan,,,,,,,1.0,,2020-03-11
80778.0,China,,,,,,,3158.0,,2020-03-11
118319.0,Total,,,,,,,4292.0,,2020-03-11
7869.0,Republic of Korea,0.0,,,,,,66.0,Local transmission,2020-03-12
620.0,Japan,0.0,,,,,,15.0,Local transmission,2020-03-12
178.0,Singapore,0.0,,,,,,0.0,Local transmission,2020-03-12
129.0,Malaysia,1.0,,,,,,0.0,Local transmission,2020-03-12
122.0,Australia,0.0,,,,,,3.0,Local transmission,2020-03-12
52.0,Philippines,0.0,,,,,,2.0,Local transmission,2020-03-12
39.0,Viet Nam,0.0,,,,,,0.0,Local transmission,2020-03-12
12.0,Brunei Darussalam,0.0,,,,,,0.0,Local transmission,2020-03-12
5.0,New Zealand,5.0,,,,,,0.0,Local transmission,2020-03-12
3.0,Cambodia,1.0,,,,,,0.0,Local transmission,2020-03-12
1.0,Mongolia,2.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,French Polynesia,0.0,,,,,,0.0,Imported cases only,2020-03-12
12462.0,Italy,0.0,,,,,,827.0,Local transmission,2020-03-12
2269.0,France,0.0,,,,,,48.0,Local transmission,2020-03-12
2140.0,Spain,0.0,,,,,,48.0,Local transmission,2020-03-12
1567.0,Germany,0.0,,,,,,3.0,Local transmission,2020-03-12
645.0,Switzerland,0.0,,,,,,4.0,Local transmission,2020-03-12
615.0,Denmark,0.0,,,,,,0.0,Local transmission,2020-03-12
503.0,Netherlands,0.0,,,,,,5.0,Local transmission,2020-03-12
461.0,Sweden,0.0,,,,,,0.0,Local transmission,2020-03-12
460.0,United Kingdom,0.0,,,,,,6.0,Local transmission,2020-03-12
314.0,Belgium,0.0,,,,,,0.0,Local transmission,2020-03-12
302.0,Austria,0.0,,,,,,0.0,Local transmission,2020-03-12
489.0,Norway,0.0,,,,,,0.0,Local transmission,2020-03-12
98.0,Greece,0.0,,,,,,1.0,Local transmission,2020-03-12
94.0,Czechia,0.0,,,,,,0.0,Local transmission,2020-03-12
75.0,Israel,1.0,,,,,,0.0,Local transmission,2020-03-12
63.0,San Marino,1.0,,,,,,2.0,Local transmission,2020-03-12
61.0,Iceland,2.0,,,,,,0.0,Local transmission,2020-03-12
57.0,Slovenia,0.0,,,,,,0.0,Local transmission,2020-03-12
48.0,Romania,0.0,,,,,,0.0,Local transmission,2020-03-12
44.0,Poland,0.0,,,,,,0.0,Local transmission,2020-03-12
43.0,Ireland,0.0,,,,,,1.0,Local transmission,2020-03-12
41.0,Portugal,1.0,,,,,,0.0,Local transmission,2020-03-12
40.0,Finland,2.0,,,,,,0.0,Local transmission,2020-03-12
23.0,Georgia,1.0,,,,,,0.0,Imported cases only,2020-03-12
20.0,Russian Federation,0.0,,,,,,0.0,Imported cases only,2020-03-12
19.0,Serbia,0.0,,,,,,0.0,Local transmission,2020-03-12
17.0,Luxembourg,0.0,,,,,,0.0,Local transmission,2020-03-12
16.0,Croatia,1.0,,,,,,0.0,Local transmission,2020-03-12
16.0,Latvia,0.0,,,,,,0.0,Imported cases only,2020-03-12
13.0,Estonia,1.0,,,,,,0.0,Imported cases only,2020-03-12
13.0,Hungary,1.0,,,,,,0.0,Local transmission,2020-03-12
12.0,Belarus,0.0,,,,,,0.0,Local transmission,2020-03-12
10.0,Albania,1.0,,,,,,0.0,Local transmission,2020-03-12
10.0,Slovakia,0.0,,,,,,0.0,Local transmission,2020-03-12
9.0,Azerbaijan,5.0,,,,,,0.0,Imported cases only,2020-03-12
7.0,Bulgaria,0.0,,,,,,1.0,Local transmission,2020-03-12
7.0,North Macedonia,2.0,,,,,,0.0,Local transmission,2020-03-12
6.0,Cyprus,0.0,,,,,,0.0,Imported cases only,2020-03-12
6.0,Malta,0.0,,,,,,0.0,Imported cases only,2020-03-12
4.0,Bosnia and Herzegovina,1.0,,,,,,0.0,Local transmission,2020-03-12
4.0,Republic of Moldova,0.0,,,,,,0.0,Imported cases only,2020-03-12
3.0,Lithuania,0.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Andorra,9.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Armenia,10.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Holy See,6.0,,,,,,0.0,Under investigation,2020-03-12
1.0,Liechtenstein,6.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Monaco,11.0,,,,,,0.0,Under investigation,2020-03-12
1.0,Turkey,0.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Ukraine,8.0,,,,,,0.0,Imported cases only,2020-03-12
2.0,Faroe Islands,3.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Gibraltar,8.0,,,,,,0.0,Under investigation,2020-03-12
1.0,Guernsey,2.0,,,,,,0.0,Imported cases only,2020-03-12
73.0,India,0.0,,,,,,0.0,Local transmission,2020-03-12
70.0,Thailand,0.0,,,,,,1.0,Local transmission,2020-03-12
34.0,Indonesia,0.0,,,,,,1.0,Local transmission,2020-03-12
8.0,Maldives,1.0,,,,,,0.0,Local transmission,2020-03-12
3.0,Bangladesh,3.0,,,,,,0.0,Local transmission,2020-03-12
2.0,Sri Lanka,0.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Bhutan,6.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Nepal,48.0,,,,,,0.0,Imported cases only,2020-03-12
9000.0,Iran,0.0,,,,,,354.0,Local transmission,2020-03-12
262.0,Qatar,0.0,,,,,,0.0,Local transmission,2020-03-12
189.0,Bahrain,0.0,,,,,,0.0,Local transmission,2020-03-12
80.0,Kuwait,0.0,,,,,,0.0,Local transmission,2020-03-12
74.0,United Arab Emirates,1.0,,,,,,0.0,Local transmission,2020-03-12
70.0,Iraq,0.0,,,,,,7.0,Local transmission,2020-03-12
67.0,Egypt,0.0,,,,,,1.0,Local transmission,2020-03-12
66.0,Lebanon,0.0,,,,,,3.0,Local transmission,2020-03-12
21.0,Saudi Arabia,0.0,,,,,,0.0,Local transmission,2020-03-12
19.0,Pakistan,0.0,,,,,,0.0,Imported cases only,2020-03-12
18.0,Oman,2.0,,,,,,0.0,Imported cases only,2020-03-12
7.0,Afghanistan,0.0,,,,,,0.0,Imported cases only,2020-03-12
6.0,Tunisia,1.0,,,,,,0.0,Local transmission,2020-03-12
5.0,Morocco,0.0,,,,,,1.0,Local transmission,2020-03-12
1.0,Jordan,9.0,,,,,,0.0,Imported cases only,2020-03-12
30.0,Occupied Palestinian Territory,1.0,,,,,,0.0,Local transmission,2020-03-12
987.0,United States of America,0.0,,,,,,29.0,Local transmission,2020-03-12
93.0,Canada,1.0,,,,,,1.0,Local transmission,2020-03-12
52.0,Brazil,0.0,,,,,,0.0,Local transmission,2020-03-12
23.0,Chile,0.0,,,,,,0.0,Local transmission,2020-03-12
19.0,Argentina,0.0,,,,,,1.0,Imported cases only,2020-03-12
17.0,Ecuador,0.0,,,,,,0.0,Local transmission,2020-03-12
17.0,Peru,0.0,,,,,,0.0,Local transmission,2020-03-12
13.0,Costa Rica,1.0,,,,,,0.0,Local transmission,2020-03-12
11.0,Mexico,0.0,,,,,,0.0,Imported cases only,2020-03-12
10.0,Panama,0.0,,,,,,1.0,Local transmission,2020-03-12
9.0,Colombia,0.0,,,,,,0.0,Imported cases only,2020-03-12
5.0,Dominican Republic,2.0,,,,,,0.0,Imported cases only,2020-03-12
5.0,Paraguay,1.0,,,,,,0.0,Local transmission,2020-03-12
2.0,Bolivia,1.0,,,,,,0.0,Imported cases only,2020-03-12
2.0,Honduras,0.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Jamaica,1.0,,,,,,0.0,Imported cases only,2020-03-12
5.0,French Guiana,4.0,,,,,,0.0,Imported cases only,2020-03-12
3.0,Martinique,1.0,,,,,,0.0,Imported cases only,2020-03-12
2.0,Saint Martin,9.0,,,,,,0.0,Under investigation,2020-03-12
1.0,Saint Barthélemy,9.0,,,,,,0.0,Under investigation,2020-03-12
25.0,Algeria,0.0,,,,,,1.0,Local transmission,2020-03-12
13.0,South Africa,0.0,,,,,,0.0,Imported cases only,2020-03-12
4.0,Senegal,7.0,,,,,,0.0,Imported cases only,2020-03-12
2.0,Burkina Faso,1.0,,,,,,0.0,Imported cases only,2020-03-12
2.0,Cameroon,5.0,,,,,,0.0,Local transmission,2020-03-12
2.0,Nigeria,3.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Côte d'Ivoire,0.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Democratic Republic of the Congo,1.0,,,,,,0.0,Imported cases only,2020-03-12
1.0,Togo,5.0,,,,,,0.0,Imported cases only,2020-03-12
696.0,International conveyance (Japan),4.0,,,,,,7.0,Local transmission,2020-03-12
129.0,Hong Kong,,,,,,,3.0,,2020-03-12
10.0,Macau,,,,,,,0.0,,2020-03-12
49.0,Taiwan,,,,,,,1.0,,2020-03-12
80793.0,China,,,,,,,3169.0,,2020-03-12
125260.0,Total,,,,,,,4613.0,,2020-03-12
7979.0,Republic of Korea,0.0,,,,,,66.0,Local transmission,2020-03-13
675.0,Japan,0.0,,,,,,19.0,Local transmission,2020-03-13
187.0,Singapore,0.0,,,,,,0.0,Local transmission,2020-03-13
140.0,Australia,0.0,,,,,,3.0,Local transmission,2020-03-13
129.0,Malaysia,2.0,,,,,,0.0,Local transmission,2020-03-13
52.0,Philippines,1.0,,,,,,2.0,Local transmission,2020-03-13
39.0,Viet Nam,1.0,,,,,,0.0,Local transmission,2020-03-13
12.0,Brunei Darussalam,1.0,,,,,,0.0,Imported cases only,2020-03-13
5.0,Cambodia,0.0,,,,,,0.0,Local transmission,2020-03-13
5.0,New Zealand,6.0,,,,,,0.0,Local transmission,2020-03-13
1.0,Mongolia,3.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,French Polynesia,1.0,,,,,,0.0,Imported cases only,2020-03-13
15113.0,Italy,0.0,,,,,,1016.0,Local transmission,2020-03-13
2965.0,Spain,0.0,,,,,,84.0,Local transmission,2020-03-13
2860.0,France,0.0,,,,,,61.0,Local transmission,2020-03-13
2369.0,Germany,0.0,,,,,,6.0,Local transmission,2020-03-13
858.0,Switzerland,0.0,,,,,,6.0,Local transmission,2020-03-13
674.0,Denmark,0.0,,,,,,0.0,Local transmission,2020-03-13
620.0,Sweden,0.0,,,,,,0.0,Local transmission,2020-03-13
614.0,Netherlands,0.0,,,,,,5.0,Local transmission,2020-03-13
594.0,United Kingdom,0.0,,,,,,8.0,Local transmission,2020-03-13
361.0,Austria,0.0,,,,,,1.0,Local transmission,2020-03-13
314.0,Belgium,1.0,,,,,,0.0,Local transmission,2020-03-13
489.0,Norway,1.0,,,,,,0.0,Local transmission,2020-03-13
116.0,Czechia,0.0,,,,,,0.0,Local transmission,2020-03-13
109.0,Finland,0.0,,,,,,0.0,Local transmission,2020-03-13
98.0,Greece,1.0,,,,,,1.0,Local transmission,2020-03-13
75.0,Israel,2.0,,,,,,0.0,Local transmission,2020-03-13
70.0,Ireland,0.0,,,,,,1.0,Local transmission,2020-03-13
63.0,San Marino,2.0,,,,,,2.0,Local transmission,2020-03-13
61.0,Iceland,3.0,,,,,,0.0,Local transmission,2020-03-13
57.0,Slovenia,1.0,,,,,,0.0,Local transmission,2020-03-13
49.0,Poland,0.0,,,,,,1.0,Local transmission,2020-03-13
48.0,Romania,1.0,,,,,,0.0,Local transmission,2020-03-13
41.0,Portugal,2.0,,,,,,0.0,Local transmission,2020-03-13
34.0,Russian Federation,0.0,,,,,,0.0,Imported cases only,2020-03-13
25.0,Georgia,0.0,,,,,,0.0,Imported cases only,2020-03-13
23.0,Albania,0.0,,,,,,0.0,Imported cases only,2020-03-13
21.0,Slovakia,0.0,,,,,,0.0,Local transmission,2020-03-13
19.0,Serbia,1.0,,,,,,0.0,Under investigation,2020-03-13
17.0,Luxembourg,1.0,,,,,,0.0,Imported cases only,2020-03-13
16.0,Croatia,2.0,,,,,,0.0,Local transmission,2020-03-13
16.0,Hungary,0.0,,,,,,0.0,Local transmission,2020-03-13
16.0,Latvia,1.0,,,,,,0.0,Imported cases only,2020-03-13
13.0,Estonia,2.0,,,,,,0.0,Imported cases only,2020-03-13
12.0,Belarus,1.0,,,,,,0.0,Local transmission,2020-03-13
11.0,Azerbaijan,0.0,,,,,,0.0,Imported cases only,2020-03-13
9.0,Malta,0.0,,,,,,0.0,Imported cases only,2020-03-13
7.0,Bulgaria,1.0,,,,,,1.0,Local transmission,2020-03-13
7.0,North Macedonia,3.0,,,,,,0.0,Local transmission,2020-03-13
6.0,Cyprus,1.0,,,,,,0.0,Imported cases only,2020-03-13
4.0,Bosnia and Herzegovina,2.0,,,,,,0.0,Local transmission,2020-03-13
4.0,Liechtenstein,0.0,,,,,,0.0,Imported cases only,2020-03-13
4.0,Republic of Moldova,1.0,,,,,,0.0,Imported cases only,2020-03-13
3.0,Lithuania,1.0,,,,,,0.0,Imported cases only,2020-03-13
3.0,Ukraine,0.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Andorra,10.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Armenia,11.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Holy See,7.0,,,,,,0.0,Under investigation,2020-03-13
1.0,Monaco,12.0,,,,,,0.0,Under investigation,2020-03-13
1.0,Turkey,1.0,,,,,,0.0,Imported cases only,2020-03-13
2.0,Faroe Islands,4.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Gibraltar,9.0,,,,,,0.0,Under investigation,2020-03-13
1.0,Guernsey,3.0,,,,,,0.0,Imported cases only,2020-03-13
2.0,Jersey,0.0,,,,,,0.0,Imported cases only,2020-03-13
75.0,Thailand,0.0,,,,,,1.0,Local transmission,2020-03-13
74.0,India,0.0,,,,,,1.0,Local transmission,2020-03-13
34.0,Indonesia,1.0,,,,,,1.0,Local transmission,2020-03-13
8.0,Maldives,2.0,,,,,,0.0,Local transmission,2020-03-13
3.0,Bangladesh,4.0,,,,,,0.0,Local transmission,2020-03-13
3.0,Sri Lanka,0.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Bhutan,7.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Nepal,49.0,,,,,,0.0,Imported cases only,2020-03-13
3.0,Réunion,0.0,,,,,,0.0,Imported cases only,2020-03-13
10075.0,Iran,0.0,,,,,,429.0,Local transmission,2020-03-13
262.0,Qatar,1.0,,,,,,0.0,Imported cases only,2020-03-13
195.0,Bahrain,0.0,,,,,,0.0,Local transmission,2020-03-13
85.0,United Arab Emirates,0.0,,,,,,0.0,Local transmission,2020-03-13
80.0,Kuwait,1.0,,,,,,0.0,Imported cases only,2020-03-13
70.0,Iraq,1.0,,,,,,7.0,Local transmission,2020-03-13
67.0,Egypt,1.0,,,,,,1.0,Local transmission,2020-03-13
66.0,Lebanon,1.0,,,,,,3.0,Local transmission,2020-03-13
21.0,Saudi Arabia,1.0,,,,,,0.0,Imported cases only,2020-03-13
20.0,Pakistan,0.0,,,,,,0.0,Local transmission,2020-03-13
18.0,Oman,3.0,,,,,,0.0,Imported cases only,2020-03-13
7.0,Afghanistan,1.0,,,,,,0.0,Imported cases only,2020-03-13
7.0,Tunisia,0.0,,,,,,0.0,Imported cases only,2020-03-13
6.0,Morocco,0.0,,,,,,1.0,Imported cases only,2020-03-13
1.0,Jordan,10.0,,,,,,0.0,Imported cases only,2020-03-13
31.0,Occupied Palestinian Territory,0.0,,,,,,0.0,Local transmission,2020-03-13
1264.0,United States of America,0.0,,,,,,36.0,Local transmission,2020-03-13
138.0,Canada,0.0,,,,,,1.0,Local transmission,2020-03-13
77.0,Brazil,0.0,,,,,,0.0,Local transmission,2020-03-13
33.0,Chile,0.0,,,,,,0.0,Local transmission,2020-03-13
31.0,Argentina,0.0,,,,,,1.0,Imported cases only,2020-03-13
22.0,Costa Rica,0.0,,,,,,0.0,Local transmission,2020-03-13
22.0,Peru,0.0,,,,,,0.0,Local transmission,2020-03-13
17.0,Ecuador,1.0,,,,,,0.0,Local transmission,2020-03-13
14.0,Panama,0.0,,,,,,1.0,Imported cases only,2020-03-13
12.0,Mexico,0.0,,,,,,0.0,Imported cases only,2020-03-13
9.0,Colombia,1.0,,,,,,0.0,Imported cases only,2020-03-13
5.0,Dominican Republic,3.0,,,,,,0.0,Imported cases only,2020-03-13
5.0,Paraguay,2.0,,,,,,0.0,Imported cases only,2020-03-13
3.0,Bolivia,0.0,,,,,,0.0,Imported cases only,2020-03-13
3.0,Cuba,0.0,,,,,,0.0,Imported cases only,2020-03-13
2.0,Honduras,1.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Guyana,0.0,,,,,,1.0,Imported cases only,2020-03-13
1.0,Jamaica,2.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Saint Vincent and the Grenadines,0.0,,,,,,0.0,Imported cases only,2020-03-13
6.0,French Guiana,0.0,,,,,,0.0,Imported cases only,2020-03-13
4.0,Martinique,0.0,,,,,,0.0,Imported cases only,2020-03-13
2.0,Saint Martin,10.0,,,,,,0.0,Under investigation,2020-03-13
1.0,Saint Barthélemy,10.0,,,,,,0.0,Under investigation,2020-03-13
25.0,Algeria,1.0,,,,,,1.0,Local transmission,2020-03-13
17.0,South Africa,0.0,,,,,,0.0,Imported cases only,2020-03-13
10.0,Senegal,0.0,,,,,,0.0,Imported cases only,2020-03-13
2.0,Burkina Faso,2.0,,,,,,0.0,Imported cases only,2020-03-13
2.0,Cameroon,6.0,,,,,,0.0,Local transmission,2020-03-13
2.0,Nigeria,4.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Côte d'Ivoire,1.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Democratic Republic of the Congo,2.0,,,,,,0.0,Imported cases only,2020-03-13
1.0,Togo,6.0,,,,,,0.0,Imported cases only,2020-03-13
696.0,International conveyance (Japan),5.0,,,,,,7.0,Local transmission,2020-03-13
131.0,Hong Kong,,,,,,,3.0,,2020-03-13
10.0,Macau,,,,,,,0.0,,2020-03-13
49.0,Taiwan,,,,,,,1.0,,2020-03-13
80801.0,China,,,,,,,3176.0,,2020-03-13
132758.0,Total,,,,,,,4955.0,,2020-03-13
8086.0,Republic of Korea,0.0,,,,,,72.0,Local transmission,2020-03-14
716.0,Japan,0.0,,,,,,21.0,Local transmission,2020-03-14
200.0,Singapore,0.0,,,,,,0.0,Local transmission,2020-03-14
197.0,Australia,0.0,,,,,,3.0,Local transmission,2020-03-14
197.0,Malaysia,0.0,,,,,,0.0,Local transmission,2020-03-14
64.0,Philippines,0.0,,,,,,2.0,Local transmission,2020-03-14
48.0,Viet Nam,0.0,,,,,,0.0,Local transmission,2020-03-14
25.0,Brunei Darussalam,0.0,,,,,,0.0,Local transmission,2020-03-14
7.0,Cambodia,0.0,,,,,,0.0,Local transmission,2020-03-14
6.0,New Zealand,0.0,,,,,,0.0,Local transmission,2020-03-14
1.0,Mongolia,4.0,,,,,,0.0,Imported cases only,2020-03-14
1.0,French Polynesia,2.0,,,,,,0.0,Imported cases only,2020-03-14
17660.0,Italy,0.0,,,,,,1268.0,Local transmission,2020-03-14
4231.0,Spain,0.0,,,,,,120.0,Local transmission,2020-03-14
3640.0,France,0.0,,,,,,79.0,Local transmission,2020-03-14
3062.0,Germany,0.0,,,,,,6.0,Local transmission,2020-03-14
1125.0,Switzerland,0.0,,,,,,6.0,Local transmission,2020-03-14
804.0,Netherlands,0.0,,,,,,10.0,Local transmission,2020-03-14
802.0,United Kingdom,0.0,,,,,,10.0,Local transmission,2020-03-14
801.0,Denmark,0.0,,,,,,0.0,Local transmission,2020-03-14
775.0,Sweden,0.0,,,,,,0.0,Local transmission,2020-03-14
750.0,Norway,0.0,,,,,,1.0,Local transmission,2020-03-14
599.0,Belgium,0.0,,,,,,0.0,Local transmission,2020-03-14
504.0,Austria,0.0,,,,,,1.0,Local transmission,2020-03-14
150.0,Czechia,0.0,,,,,,0.0,Local transmission,2020-03-14
141.0,Slovenia,0.0,,,,,,0.0,Local transmission,2020-03-14
112.0,Portugal,0.0,,,,,,0.0,Local transmission,2020-03-14
109.0,Finland,1.0,,,,,,0.0,Local transmission,2020-03-14
100.0,Israel,0.0,,,,,,0.0,Local transmission,2020-03-14
98.0,Greece,2.0,,,,,,1.0,Local transmission,2020-03-14
90.0,Ireland,0.0,,,,,,1.0,Local transmission,2020-03-14
79.0,Estonia,0.0,,,,,,0.0,Local transmission,2020-03-14
66.0,San Marino,0.0,,,,,,2.0,Local transmission,2020-03-14
64.0,Romania,0.0,,,,,,0.0,Local transmission,2020-03-14
64.0,Poland,0.0,,,,,,1.0,Local transmission,2020-03-14
61.0,Iceland,4.0,,,,,,0.0,Local transmission,2020-03-14
38.0,Luxembourg,0.0,,,,,,1.0,Local transmission,2020-03-14
34.0,Russian Federation,1.0,,,,,,0.0,Imported cases only,2020-03-14
33.0,Albania,0.0,,,,,,1.0,Local transmission,2020-03-14
31.0,Serbia,0.0,,,,,,0.0,Local transmission,2020-03-14
30.0,Slovakia,0.0,,,,,,0.0,Local transmission,2020-03-14
27.0,Croatia,0.0,,,,,,0.0,Local transmission,2020-03-14
25.0,Georgia,1.0,,,,,,0.0,Imported cases only,2020-03-14
21.0,Belarus,0.0,,,,,,0.0,Local transmission,2020-03-14
19.0,Hungary,0.0,,,,,,0.0,Local transmission,2020-03-14
16.0,Latvia,2.0,,,,,,0.0,Imported cases only,2020-03-14
14.0,Cyprus,0.0,,,,,,0.0,Imported cases only,2020-03-14
12.0,Malta,0.0,,,,,,0.0,Imported cases only,2020-03-14
11.0,Azerbaijan,1.0,,,,,,0.0,Imported cases only,2020-03-14
11.0,Bosnia and Herzegovina,0.0,,,,,,0.0,Local transmission,2020-03-14
9.0,North Macedonia,0.0,,,,,,0.0,Local transmission,2020-03-14
8.0,Armenia,0.0,,,,,,0.0,Imported cases only,2020-03-14
8.0,Republic of Moldova,0.0,,,,,,0.0,Imported cases only,2020-03-14
7.0,Bulgaria,2.0,,,,,,1.0,Local transmission,2020-03-14
6.0,Lithuania,0.0,,,,,,0.0,Imported cases only,2020-03-14
5.0,Turkey,0.0,,,,,,0.0,Imported cases only,2020-03-14
4.0,Liechtenstein,1.0,,,,,,0.0,Imported cases only,2020-03-14
3.0,Ukraine,0.0,,,,,,1.0,Local transmission,2020-03-14
2.0,Andorra,0.0,,,,,,0.0,Imported cases only,2020-03-14
2.0,Monaco,0.0,,,,,,0.0,Under investigation,2020-03-14
